Brand,Model_No,SubmitStatus,Config,Country,Power Input (kW),Cooling Capacity (kW),Refrigerant,Type,Variable Output Compressor,IMG
Panasonic,CS-Z60VKR / CU-Z60VKR,Approved,Non Ducted,Malaysia,1.58,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff968dab89?text=PanasonicCS-Z60VKR / CU-Z60VKR
Panasonic,CS-Z71VKR / CU-Z71VKR,Approved,Non Ducted,Malaysia,1.97,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e27?text=PanasonicCS-Z71VKR / CU-Z71VKR
Panasonic,CS-RZ25VKRW / CU-RZ25VKR,Approved,Non Ducted,Malaysia,0.57,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd324fc516?text=PanasonicCS-RZ25VKRW / CU-RZ25VKR
Panasonic,CS-RZ42VKRW / CU-RZ42VKR,Approved,Non Ducted,Malaysia,1.18,4.2,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d99?text=PanasonicCS-RZ42VKRW / CU-RZ42VKR
Panasonic,CS-RZ71VKRW / CU-RZ71VKR,Approved,Non Ducted,Malaysia,2.19,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd71?text=PanasonicCS-RZ71VKRW / CU-RZ71VKR
Panasonic,CU-2Z52VBR / CS-RZ25VKRW,Approved,Non Ducted,Malaysia,1.35,5.2,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c168133b75?text=PanasonicCU-2Z52VBR / CS-RZ25VKRW
Panasonic,CS-MRZ16VKR,Approved,Non Ducted,Malaysia,1.12,5.4,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62462ca7c51?text=PanasonicCS-MRZ16VKR
Panasonic,CS-MRZ20VKR,Approved,Non Ducted,Malaysia,1.12,5.4,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b3013edcd?text=PanasonicCS-MRZ20VKR
Panasonic,CU-3Z54VBR,Approved,Non Ducted,Malaysia,1.12,5.4,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12109014b27?text=PanasonicCU-3Z54VBR
Panasonic,CU-4Z71VBR,Approved,Non Ducted,Malaysia,1.66,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473504?text=PanasonicCU-4Z71VBR
Panasonic,CU-4Z80VBR / CS-MRZ20VKR,Approved,Non Ducted,Malaysia,1.98,8,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=PanasonicCU-4Z80VBR / CS-MRZ20VKR
Panasonic,CU-5Z100VBR,Approved,Non Ducted,Malaysia,2.6,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a65?text=PanasonicCU-5Z100VBR
Panasonic,CS-RZ35VKRW / CU-RZ35VKR,Approved,Non Ducted,Malaysia,0.8,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd29?text=PanasonicCS-RZ35VKRW / CU-RZ35VKR
Panasonic,CS-Z25VKR / CU-Z25VKR,Approved,Non Ducted,Malaysia,0.5,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb34?text=PanasonicCS-Z25VKR / CU-Z25VKR
Panasonic,CS-Z35VKR / CU-Z35VKR,Approved,Non Ducted,Malaysia,0.8,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74802b04e?text=PanasonicCS-Z35VKR / CU-Z35VKR
Panasonic,CS-Z80VKR / CU-Z80VKR,Approved,Non Ducted,Malaysia,2.32,8,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a339394c8c?text=PanasonicCS-Z80VKR / CU-Z80VKR
Panasonic,CS-RZ80VKR / CU-RZ80VKR,Approved,Non Ducted,Malaysia,2.48,8,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f71?text=PanasonicCS-RZ80VKR / CU-RZ80VKR
GREE,GWH12QC-K3DNB2D/O / GWH12QC-K3DNB2D/I,Approved,Non Ducted,China,0.89,3.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=GREEGWH12QC-K3DNB2D/O / GWH12QC-K3DNB2D/I
GREE,GWH12QC-K3DNB2D/O / GWH12QC-K3DNC6D/I,Approved,Non Ducted,China,0.89,3.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=GREEGWH12QC-K3DNB2D/O / GWH12QC-K3DNC6D/I
GREE,GWH12QC-K3DNB2D/O / GWH12QC-K3DN**D/I,Approved,Non Ducted,China,0.89,3.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a343760596?text=GREEGWH12QC-K3DNB2D/O / GWH12QC-K3DN**D/I
GREE,GWH09QC-K3DNB2A/O / GWH09QC-K3DN**A/I,Approved,Non Ducted,China,0.57,2.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=GREEGWH09QC-K3DNB2A/O / GWH09QC-K3DN**A/I
GREE,GWH09QC-K3DNB2A/O / GWH09QC-K3DNB2A/I,Approved,Non Ducted,China,0.57,2.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=GREEGWH09QC-K3DNB2A/O / GWH09QC-K3DNB2A/I
GREE,GWH09QC-K3DNB2A/O / GWH09QC-K3DNC6A/I,Approved,Non Ducted,China,0.57,2.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c369919c35?text=GREEGWH09QC-K3DNB2A/O / GWH09QC-K3DNC6A/I
MIDEA,AURMI26I/AURMI26O,Approved,Non Ducted,China,0.52,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a285a07de?text=MIDEAAURMI26I/AURMI26O
MIDEA,AURMI26O1/AURMI26I1,Approved,Non Ducted,China,0.59,2.55,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff968dab89?text=MIDEAAURMI26O1/AURMI26I1
MIDEA,AURMI35I/AURMI35O,Approved,Non Ducted,China,0.82,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e27?text=MIDEAAURMI35I/AURMI35O
MIDEA,AURMI50O/AURMI50I,Approved,Non Ducted,China,1.24,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c379919c36?text=MIDEAAURMI50O/AURMI50I
MIDEA,AURMI70I/AURMI70O,Approved,Non Ducted,China,1.99,7,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a295a07de?text=MIDEAAURMI70I/AURMI70O
MIDEA,AURMI90O/AURMI90I,Approved,Non Ducted,China,2.5,9,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff978dab90?text=MIDEAAURMI90O/AURMI90I
FUJITSU,AOTG24LAT3,Approved,Non Ducted,Thailand;China,1.94,6.8,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e28?text=FUJITSUAOTG24LAT3
MITSUBISHI HEAVY INDUSTRIES,SCM50ZS-S1/SRK20ZSX-S X3,Approved,Non Ducted,Thailand,1.05,5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd334fc517?text=MITSUBISHI HEAVY INDUSTRIESSCM50ZS-S1/SRK20ZSX-S X3
MITSUBISHI ELECTRIC,PEAD-M71JAAD/PUZ-ZM71VHA-A,Approved,Ducted,Japan;Thailand,1.85,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d100?text=MITSUBISHI ELECTRICPEAD-M71JAAD/PUZ-ZM71VHA-A
MITSUBISHI HEAVY INDUSTRIES,SCM60ZM-S1/SRK20ZSX-S x3,Approved,Non Ducted,Thailand,1.43,6,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd72?text=MITSUBISHI HEAVY INDUSTRIESSCM60ZM-S1/SRK20ZSX-S x3
MITSUBISHI ELECTRIC,PCA-M71KA/PUZ-ZM71VHA-A,Approved,Non Ducted,Japan,1.82,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c169133b76?text=MITSUBISHI ELECTRICPCA-M71KA/PUZ-ZM71VHA-A
MITSUBISHI ELECTRIC,PLA-M71EA-A/PUZ-ZM71VHA-A,Approved,Non Ducted,Thailand;Japan,1.78,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62463ca7c52?text=MITSUBISHI ELECTRICPLA-M71EA-A/PUZ-ZM71VHA-A
MITSUBISHI ELECTRIC,PKA-M71KA/PUZ-ZM71VHA-A,Approved,Non Ducted,Thailand;Japan,1.86,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b3113edcd?text=MITSUBISHI ELECTRICPKA-M71KA/PUZ-ZM71VHA-A
DAIKIN,DTXF25T / DRXF25T,Approved,Non Ducted,Thailand,0.67,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12119014b28?text=DAIKINDTXF25T / DRXF25T
DAIKIN,DTXF35T / DRXF35T,Approved,Non Ducted,Thailand,0.94,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473505?text=DAIKINDTXF35T / DRXF35T
DAIKIN,DTXF50T / DRXF50T,Approved,Non Ducted,Thailand,1.53,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=DAIKINDTXF50T / DRXF50T
DAIKIN,DTXF60T / DRXF60T,Approved,Non Ducted,Thailand,1.85,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a66?text=DAIKINDTXF60T / DRXF60T
DAIKIN,DTXF71T / DRXF71T,Approved,Non Ducted,Thailand,2.19,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd30?text=DAIKINDTXF71T / DRXF71T
HITACHI,RPI-6.0FSN2SQ/RAS-6HVNC1,Approved,Ducted,Japan;China,3.98,13,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb35?text=HITACHIRPI-6.0FSN2SQ/RAS-6HVNC1
HITACHI,RPI-5.0FSN2SQ/RAS-5HVNC1,Approved,Ducted,Japan;China,3.68,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74902b04e?text=HITACHIRPI-5.0FSN2SQ/RAS-5HVNC1
TOSHIBA,RAV-RM561KRTP-NZ & RAV-GP561ATP-E,Approved,Non Ducted,Thailand,1.43,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a340394c8c?text=TOSHIBARAV-RM561KRTP-NZ & RAV-GP561ATP-E
TOSHIBA,RAV-RM801KRTP-NZ & RAV-GP801AT-E,Approved,Non Ducted,Japan;Thailand,2.06,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f72?text=TOSHIBARAV-RM801KRTP-NZ & RAV-GP801AT-E
ACTRON AIR,WRC-026AS / BRE-026BS,Approved,Non Ducted,China,0.7,2.8,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=ACTRON AIRWRC-026AS / BRE-026BS
DAIKIN,FAA50BAV / RZAV50CV,Approved,Non Ducted,Thailand,1.45,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=DAIKINFAA50BAV / RZAV50CV
DAIKIN,FAA60BAV / RZAV60CV,Approved,Non Ducted,Thailand,1.8,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a344760597?text=DAIKINFAA60BAV / RZAV60CV
DAIKIN,FAA71BV / RZAV71CV,Approved,Non Ducted,Thailand,2.22,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=DAIKINFAA71BV / RZAV71CV
DAIKIN,FAA71BV / RZAV71CY,Approved,Non Ducted,Thailand,2.22,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=DAIKINFAA71BV / RZAV71CY
DAIKIN,FAA85BV / RZAV85CV,Approved,Non Ducted,Thailand,2.59,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c379919c36?text=DAIKINFAA85BV / RZAV85CV
DAIKIN,FAA85BV / RZAV85CY,Approved,Non Ducted,Thailand,2.59,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a295a07de?text=DAIKINFAA85BV / RZAV85CY
ICE Solair,ICE(RC)-140NW,Approved,Ducted,China,4.2,14,R410A,Reverse Cycle,FALSE,http://via.placeholder.com/150/ddff978dab90?text=ICE SolairICE(RC)-140NW
DAIKIN,FAA100BV / RZAV100CV,Approved,Non Ducted,Thailand,3.11,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e28?text=DAIKINFAA100BV / RZAV100CV
DAIKIN,FAA100BV / RZAV100CY,Approved,Non Ducted,Thailand,3.11,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd334fc517?text=DAIKINFAA100BV / RZAV100CY
Panasonic,CS-Z42VKR / CU-Z42VKR,Approved,Non Ducted,Malaysia,1.07,4.2,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d100?text=PanasonicCS-Z42VKR / CU-Z42VKR
MIDEA,MNAB826O/MNABX26I,Approved,Non Ducted,China,0.52,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd72?text=MIDEAMNAB826O/MNABX26I
MIDEA,MNAB835O/MNABX35I,Approved,Non Ducted,China,0.82,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c169133b76?text=MIDEAMNAB835O/MNABX35I
MIDEA,MNAB850O/MNABX50I,Approved,Non Ducted,China,1.24,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62463ca7c52?text=MIDEAMNAB850O/MNABX50I
MIDEA,MNAB870O/MNABX70I,Approved,Non Ducted,China,1.99,7,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b3113edcd?text=MIDEAMNAB870O/MNABX70I
MIDEA,MNAB890O/MNABX90I,Approved,Non Ducted,China,2.5,9,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12119014b28?text=MIDEAMNAB890O/MNABX90I
Panasonic,CS-Z50VKR / CU-Z50VKR,Approved,Non Ducted,Malaysia,1.13,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473505?text=PanasonicCS-Z50VKR / CU-Z50VKR
Panasonic,CS-RZ50VKRW / CU-RZ50VKR,Approved,Non Ducted,Malaysia,1.47,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=PanasonicCS-RZ50VKRW / CU-RZ50VKR
Panasonic,CS-RZ60VKRW / CU-RZ60VKR,Approved,Non Ducted,Malaysia,1.85,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a66?text=PanasonicCS-RZ60VKRW / CU-RZ60VKR
"MITSUBISHI HEAVY INDUSTRIES, LTD.",SRK20ZMA-S / SRC20ZMA-S,Approved,Non Ducted,Thailand,0.44,2,R410A,Reverse Cycle,TRUE,"http://via.placeholder.com/150/17db7a799fd30?text=MITSUBISHI HEAVY INDUSTRIES, LTD.SRK20ZMA-S / SRC20ZMA-S"
DAIKIN,FBA50BAV / RZAV50CV,Approved,Ducted,Thailand,1.37,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb35?text=DAIKINFBA50BAV / RZAV50CV
DAIKIN,FBA60BAV / RZAV60CV,Approved,Ducted,Thailand,1.67,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74902b04e?text=DAIKINFBA60BAV / RZAV60CV
DAIKIN,FBA71BV / RZAV71CV,Approved,Ducted,Thailand,2.06,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a340394c8c?text=DAIKINFBA71BV / RZAV71CV
DAIKIN,FBA71BV / RZAV71CY,Approved,Ducted,Thailand,2.06,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f72?text=DAIKINFBA71BV / RZAV71CY
DAIKIN,FBA85BV / RZAV85CV,Approved,Ducted,Thailand,2.3,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=DAIKINFBA85BV / RZAV85CV
DAIKIN,FBA85BV / RZAV85CY,Approved,Ducted,Thailand,2.3,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=DAIKINFBA85BV / RZAV85CY
DAIKIN,FBA100BV / RZAV100CV,Approved,Ducted,Thailand,2.72,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a344760597?text=DAIKINFBA100BV / RZAV100CV
DAIKIN,FBA100BV / RZAV100CY,Approved,Ducted,Thailand,2.72,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=DAIKINFBA100BV / RZAV100CY
DAIKIN,FBA125BV / RZAV125CV,Approved,Ducted,Thailand,3.68,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=DAIKINFBA125BV / RZAV125CV
DAIKIN,FBA125BV / RZAV125CY,Approved,Ducted,Thailand,3.68,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c379919c36?text=DAIKINFBA125BV / RZAV125CY
DAIKIN,FBA140BV / RZAV140CV,Approved,Ducted,Thailand,4.08,14,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a295a07de?text=DAIKINFBA140BV / RZAV140CV
DAIKIN,FBA140BV / RZAV140CY,Approved,Ducted,Thailand,4.08,14,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff978dab90?text=DAIKINFBA140BV / RZAV140CY
TCL,TAC12*IO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e28?text=TCLTAC12*IO
TCL,TAC-12VAIO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd334fc517?text=TCLTAC-12VAIO
TCL,TAC-12VBIO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d100?text=TCLTAC-12VBIO
TCL,TAC-12VCIO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd72?text=TCLTAC-12VCIO
TCL,TAC-12VDIO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c169133b76?text=TCLTAC-12VDIO
TCL,TAC-12VEIO,Approved,Non Ducted,China,0.81,3.2,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62463ca7c52?text=TCLTAC-12VEIO
HITACHI,RPI-7.0FSN2SQ/RAS-7HVRNM2,Approved,Ducted,Japan;China,4.76,16,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b3113edcd?text=HITACHIRPI-7.0FSN2SQ/RAS-7HVRNM2
HITACHI,RPI-4.0FSN2SQ/RAS-4HVNC1,Approved,Ducted,Japan;China,2.55,10,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12119014b28?text=HITACHIRPI-4.0FSN2SQ/RAS-4HVNC1
HITACHI,RPI-3.0FSN2SQ/RAS-3HVNC,Approved,Ducted,Japan;China,2.16,7.1,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473505?text=HITACHIRPI-3.0FSN2SQ/RAS-3HVNC
HITACHI,RCI-6.0FSN3/RAS-6HVNC1,Approved,Non Ducted,Japan,3.99,13,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=HITACHIRCI-6.0FSN3/RAS-6HVNC1
HITACHI,RCI-5.0FSN3/RAS-5HVNC1,Approved,Non Ducted,Japan,3.71,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a66?text=HITACHIRCI-5.0FSN3/RAS-5HVNC1
HITACHI,RCI-4.0FSN3/RAS-4HVNC1,Approved,Non Ducted,Japan,2.75,10,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd30?text=HITACHIRCI-4.0FSN3/RAS-4HVNC1
HITACHI,RCI-3.0FSN3/RAS-3HVNC,Approved,Non Ducted,Japan,2.08,7.1,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb35?text=HITACHIRCI-3.0FSN3/RAS-3HVNC
HITACHI,RAS-6HVNC1 / RCI-3.0FSN3,Approved,Non Ducted,Japan,3.98,13,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74902b04e?text=HITACHIRAS-6HVNC1 / RCI-3.0FSN3
DAIKIN,FCA50CAV / RZAV50CV,Approved,Non Ducted,Thailand,1.11,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a340394c8c?text=DAIKINFCA50CAV / RZAV50CV
DAIKIN,FCA60CAV / RZAV60CV,Approved,Non Ducted,Thailand,1.43,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f72?text=DAIKINFCA60CAV / RZAV60CV
DAIKIN,FCA71CAV / RZAV71CV,Approved,Non Ducted,Thailand,1.81,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=DAIKINFCA71CAV / RZAV71CV
DAIKIN,FCA71CAV / RZAV71CY,Approved,Non Ducted,Thailand,1.81,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=DAIKINFCA71CAV / RZAV71CY
DAIKIN,FCA85CV / RZAV85CV,Approved,Non Ducted,Thailand,2,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a344760597?text=DAIKINFCA85CV / RZAV85CV
DAIKIN,FCA85CV / RZAV85CY,Approved,Non Ducted,Thailand,2,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=DAIKINFCA85CV / RZAV85CY
DAIKIN,FCA100CV / RZAV100CV,Approved,Non Ducted,Thailand,2.38,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=DAIKINFCA100CV / RZAV100CV
DAIKIN,FCA100CV / RZAV100CY,Approved,Non Ducted,Thailand,2.38,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c379919c36?text=DAIKINFCA100CV / RZAV100CY
DAIKIN,FCA125CV / RZAV125CV,Approved,Non Ducted,Thailand,3.25,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a295a07de?text=DAIKINFCA125CV / RZAV125CV
DAIKIN,FCA125CV / RZAV125CY,Approved,Non Ducted,Thailand,3.25,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff978dab90?text=DAIKINFCA125CV / RZAV125CY
DAIKIN,FCA140CV / RZAV140CV,Approved,Non Ducted,Thailand,3.7,14,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e28?text=DAIKINFCA140CV / RZAV140CV
DAIKIN,FCA140CV / RZAV140CY,Approved,Non Ducted,Thailand,3.7,14,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd334fc517?text=DAIKINFCA140CV / RZAV140CY
HITACHI,RAS-5HVNC1,Approved,Non Ducted,Japan,3.73,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d100?text=HITACHIRAS-5HVNC1
HITACHI,RAS-4HVNC1,Approved,Non Ducted,Japan,2.7,10,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd72?text=HITACHIRAS-4HVNC1
SAMSUNG ELECTRONICS,ACN026NDEHH/RC026DHXEH,Approved,Non Ducted,China,0.65,2.6,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c169133b76?text=SAMSUNG ELECTRONICSACN026NDEHH/RC026DHXEH
DAIKIN,FHA50BAV / RZAV50CV,Approved,Non Ducted,Thailand,1.42,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62463ca7c52?text=DAIKINFHA50BAV / RZAV50CV
DAIKIN,FHA60BAV / RZAV60CV,Approved,Non Ducted,Thailand,1.8,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b3113edcd?text=DAIKINFHA60BAV / RZAV60CV
DAIKIN,FHA71BV / RZAV71CV,Approved,Non Ducted,Thailand,2.12,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12119014b28?text=DAIKINFHA71BV / RZAV71CV
DAIKIN,FHA71BV / RZAV71CY,Approved,Non Ducted,Thailand,2.12,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473505?text=DAIKINFHA71BV / RZAV71CY
DAIKIN,FHA85BV / RZAV85CV,Approved,Non Ducted,Thailand,2.51,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=DAIKINFHA85BV / RZAV85CV
TOSHIBA,RAV-RM561KRTP-NZ x2 & RAV-GP1101AT-E,Approved,Non Ducted,Japan;Thailand,2.44,10,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a66?text=TOSHIBARAV-RM561KRTP-NZ x2 & RAV-GP1101AT-E
DAIKIN,FHA85BV / RZAV85CY,Approved,Non Ducted,Thailand,2.51,8.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd30?text=DAIKINFHA85BV / RZAV85CY
TOSHIBA,RAV-RM801KRTP-NZ x2 & RAV-GP1401AT-E,Approved,Non Ducted,Japan;Thailand,3.57,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb35?text=TOSHIBARAV-RM801KRTP-NZ x2 & RAV-GP1401AT-E
DAIKIN,FHA100BV / RZAV100CV,Approved,Non Ducted,Thailand,2.78,10.001,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74902b04e?text=DAIKINFHA100BV / RZAV100CV
DAIKIN,FHA100BV / RZAV100CY,Approved,Non Ducted,Thailand,2.78,10.001,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a340394c8c?text=DAIKINFHA100BV / RZAV100CY
DAIKIN,FHA125BV / RZAV125CV,Approved,Non Ducted,Thailand,3.65,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f72?text=DAIKINFHA125BV / RZAV125CV
DAIKIN,FHA125BV / RZAV125CY,Approved,Non Ducted,Thailand,3.65,12.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=DAIKINFHA125BV / RZAV125CY
DAIKIN,FHA140BV / RZAV140CV,Approved,Non Ducted,Thailand,4.13,14.001,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=DAIKINFHA140BV / RZAV140CV
DAIKIN,FHA140BV / RZAV140CY,Approved,Non Ducted,Thailand,4.13,14,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a344760597?text=DAIKINFHA140BV / RZAV140CY
DAIKIN,FTXF20T / RXF20T,Approved,Non Ducted,Thailand,0.51,2,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=DAIKINFTXF20T / RXF20T
DAIKIN,FTXF25T / RXF25T,Approved,Non Ducted,Thailand,0.53,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=DAIKINFTXF25T / RXF25T
DAIKIN,FTXF35T / RXF35T,Approved,Non Ducted,Thailand,0.91,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c379919c36?text=DAIKINFTXF35T / RXF35T
DAIKIN,FTXF46T / RXF46T,Approved,Non Ducted,Thailand,1.28,4.6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a295a07de?text=DAIKINFTXF46T / RXF46T
